[0.027s][info][class,load] java.lang.Object source: shared objects file
[10.504s][info][class,load] net.minecraftforge.event.TagsUpdatedEvent$UpdateCause source: union:/home/rocky/br-native-v15-consumer/installed-server/libraries/net/minecraftforge/forge/1.20.1-47.4.13/forge-1.20.1-47.4.13-universal.jar%23108!/
[10.505s][info][class,load] net.minecraftforge.common.ForgeHooks$$Lambda$6388/0x00007be328d4bce8 source: net.minecraftforge.common.ForgeHooks
[10.505s][info][class,load] net.minecraft.world.level.storage.PrimaryLevelData$$Lambda$6389/0x00007be328d4bf18 source: net.minecraft.world.level.storage.PrimaryLevelData
[10.505s][info][class,load] net.minecraft.world.level.storage.PrimaryLevelData$$Lambda$6390/0x00007be328d4c158 source: net.minecraft.world.level.storage.PrimaryLevelData
[10.506s][info][class,load] com.mojang.serialization.RecordBuilder$AbstractBuilder source: union:/home/rocky/br-native-v15-consumer/installed-server/libraries/com/mojang/datafixerupper/6.0.8/datafixerupper-6.0.8.jar%2377!/
[10.506s][info][class,load] com.mojang.serialization.RecordBuilder$AbstractUniversalBuilder source: union:/home/rocky/br-native-v15-consumer/installed-server/libraries/com/mojang/datafixerupper/6.0.8/datafixerupper-6.0.8.jar%2377!/
[10.506s][info][class,load] com.mojang.serialization.RecordBuilder$MapBuilder source: union:/home/rocky/br-native-v15-consumer/installed-server/libraries/com/mojang/datafixerupper/6.0.8/datafixerupper-6.0.8.jar%2377!/
[10.506s][info][class,load] com.mojang.serialization.MapEncoder$4 source: union:/home/rocky/br-native-v15-consumer/installed-server/libraries/com/mojang/datafixerupper/6.0.8/datafixerupper-6.0.8.jar%2377!/
[10.507s][info][class,load] com.mojang.serialization.codecs.RecordCodecBuilder$Instance$4 source: union:/home/rocky/br-native-v15-consumer/installed-server/libraries/com/mojang/datafixerupper/6.0.8/datafixerupper-6.0.8.jar%2377!/
[10.507s][info][class,load] com.mojang.serialization.codecs.RecordCodecBuilder$Instance$8 source: union:/home/rocky/br-native-v15-consumer/installed-server/libraries/com/mojang/datafixerupper/6.0.8/datafixerupper-6.0.8.jar%2377!/
[10.507s][info][class,load] com.mojang.serialization.RecordBuilder$AbstractUniversalBuilder$$Lambda$6391/0x00007be328d453d0 source: com.mojang.serialization.RecordBuilder
[10.507s][info][class,load] com.mojang.serialization.codecs.RecordCodecBuilder$Instance$8$$Lambda$6392/0x00007be328d45608 source: com.mojang.serialization.codecs.RecordCodecBuilder
[10.507s][info][class,load] com.mojang.serialization.codecs.RecordCodecBuilder$Instance$2 source: union:/home/rocky/br-native-v15-consumer/installed-server/libraries/com/mojang/datafixerupper/6.0.8/datafixerupper-6.0.8.jar%2377!/
[10.508s][info][class,load] net.minecraft.resources.RegistryOps$$Lambda$6393/0x00007be328d4c390 source: net.minecraft.resources.RegistryOps
[10.508s][info][class,load] net.minecraft.resources.RegistryFileCodec$$Lambda$6394/0x00007be328d4c5d0 source: net.minecraft.resources.RegistryFileCodec
[10.508s][info][class,load] net.minecraft.resources.RegistryFileCodec$$Lambda$6395/0x00007be328d4c818 source: net.minecraft.resources.RegistryFileCodec
[10.508s][info][class,load] com.mojang.serialization.codecs.KeyDispatchCodec$$Lambda$6396/0x00007be328d45b30 source: com.mojang.serialization.codecs.KeyDispatchCodec
[10.508s][info][class,load] com.mojang.serialization.codecs.KeyDispatchCodec$$Lambda$6397/0x00007be328d45d78 source: com.mojang.serialization.codecs.KeyDispatchCodec
[10.508s][info][class,load] com.mojang.serialization.RecordBuilder$AbstractBuilder$$Lambda$6398/0x00007be328d45fb8 source: com.mojang.serialization.RecordBuilder
[10.508s][info][class,load] com.mojang.serialization.RecordBuilder$AbstractBuilder$$Lambda$6399/0x00007be328d46200 source: com.mojang.serialization.RecordBuilder
[10.508s][info][class,load] com.mojang.serialization.codecs.RecordCodecBuilder$Instance$9 source: union:/home/rocky/br-native-v15-consumer/installed-server/libraries/com/mojang/datafixerupper/6.0.8/datafixerupper-6.0.8.jar%2377!/
[10.508s][info][class,load] com.mojang.serialization.codecs.RecordCodecBuilder$Instance$6 source: union:/home/rocky/br-native-v15-consumer/installed-server/libraries/com/mojang/datafixerupper/6.0.8/datafixerupper-6.0.8.jar%2377!/
[10.509s][info][class,load] com.mojang.serialization.codecs.RecordCodecBuilder$Instance$6$$Lambda$6400/0x00007be328d469e8 source: com.mojang.serialization.codecs.RecordCodecBuilder
[10.509s][info][class,load] com.mojang.serialization.codecs.RecordCodecBuilder$Instance$4$$Lambda$6401/0x00007be328d46c30 source: com.mojang.serialization.codecs.RecordCodecBuilder
[10.509s][info][class,load] com.mojang.serialization.codecs.KeyDispatchCodec$$Lambda$6402/0x00007be328d46e68 source: com.mojang.serialization.codecs.KeyDispatchCodec
[10.509s][info][class,load] net.minecraft.core.MappedRegistry$$Lambda$6403/0x00007be328d4ca60 source: net.minecraft.core.MappedRegistry
[10.509s][info][class,load] net.minecraft.core.Registry$$Lambda$6404/0x00007be328d4cca0 source: net.minecraft.core.Registry
[10.509s][info][class,load] net.minecraft.core.Registry$$Lambda$6405/0x00007be328d4cee0 source: net.minecraft.core.Registry
[10.509s][info][class,load] net.minecraft.core.Registry$$Lambda$6406/0x00007be328d4d120 source: net.minecraft.core.Registry
[10.509s][info][class,load] com.mojang.serialization.Encoder$2$$Lambda$6407/0x00007be328d470b0 source: com.mojang.serialization.Encoder
[10.509s][info][class,load] com.mojang.serialization.RecordBuilder$AbstractBuilder$$Lambda$6408/0x00007be328d472f8 source: com.mojang.serialization.RecordBuilder
[10.509s][info][class,load] com.mojang.serialization.MapLike$1 source: union:/home/rocky/br-native-v15-consumer/installed-server/libraries/com/mojang/datafixerupper/6.0.8/datafixerupper-6.0.8.jar%2377!/
[10.509s][info][class,load] com.mojang.serialization.MapLike$1$$Lambda$6409/0x00007be328d47790 source: com.mojang.serialization.MapLike
[10.509s][info][class,load] net.minecraft.nbt.NbtOps$$Lambda$6410/0x00007be328d4d348 source: net.minecraft.nbt.NbtOps
[10.510s][info][class,load] com.mojang.serialization.RecordBuilder$AbstractUniversalBuilder$$Lambda$6411/0x00007be328d479d0 source: com.mojang.serialization.RecordBuilder
[10.510s][info][class,load] com.mojang.serialization.RecordBuilder$AbstractUniversalBuilder$$Lambda$6412/0x00007be328d47c08 source: com.mojang.serialization.RecordBuilder
[10.510s][info][class,load] com.mojang.serialization.DataResult$$Lambda$6413/0x00007be328d50000 source: com.mojang.serialization.DataResult
[10.510s][info][class,load] com.mojang.serialization.DataResult$$Lambda$6414/0x00007be328d50248 source: com.mojang.serialization.DataResult
[10.510s][info][class,load] com.mojang.serialization.DataResult$$Lambda$6415/0x00007be328d50490 source: com.mojang.serialization.DataResult
[10.510s][info][class,load] com.mojang.serialization.DataResult$$Lambda$6416/0x00007be328d506d8 source: com.mojang.serialization.DataResult
[10.510s][info][class,load] com.mojang.serialization.codecs.EitherMapCodec$$Lambda$6417/0x00007be328d50920 source: com.mojang.serialization.codecs.EitherMapCodec
[10.510s][info][class,load] com.mojang.serialization.codecs.EitherMapCodec$$Lambda$6418/0x00007be328d50b68 source: com.mojang.serialization.codecs.EitherMapCodec
[10.510s][info][class,load] net.minecraft.resources.HolderSetCodec$$Lambda$6419/0x00007be328d4d580 source: net.minecraft.resources.HolderSetCodec
[10.510s][info][class,load] com.mojang.serialization.codecs.EitherCodec$$Lambda$6420/0x00007be328d50db0 source: com.mojang.serialization.codecs.EitherCodec
[10.510s][info][class,load] com.mojang.serialization.codecs.EitherCodec$$Lambda$6421/0x00007be328d50ff8 source: com.mojang.serialization.codecs.EitherCodec
[10.511s][info][class,load] com.mojang.serialization.ListBuilder$Builder source: union:/home/rocky/br-native-v15-consumer/installed-server/libraries/com/mojang/datafixerupper/6.0.8/datafixerupper-6.0.8.jar%2377!/
[10.511s][info][class,load] net.minecraft.resources.RegistryFixedCodec$$Lambda$6422/0x00007be328d4d7c0 source: net.minecraft.resources.RegistryFixedCodec
[10.511s][info][class,load] net.minecraft.resources.RegistryFixedCodec$$Lambda$6423/0x00007be328d4da08 source: net.minecraft.resources.RegistryFixedCodec
[10.511s][info][class,load] com.mojang.serialization.ListBuilder$Builder$$Lambda$6424/0x00007be328d514c0 source: com.mojang.serialization.ListBuilder
[10.511s][info][class,load] com.mojang.serialization.ListBuilder$Builder$$Lambda$6425/0x00007be328d516f0 source: com.mojang.serialization.ListBuilder
[10.511s][info][class,load] net.minecraft.nbt.NbtOps$$Lambda$6426/0x00007be328d4dc50 source: net.minecraft.nbt.NbtOps
[10.512s][info][class,load] net.minecraft.nbt.NbtOps$HomogenousListCollector source: union:/home/rocky/br-native-v15-consumer/installed-server/libraries/net/minecraft/server/1.20.1-20230612.114412/server-1.20.1-20230612.114412-srg.jar%23103!/
[10.512s][info][class,load] net.minecraft.nbt.NbtOps$$Lambda$6427/0x00007be328d4e0f8 source: net.minecraft.nbt.NbtOps
[10.512s][info][class,load] net.minecraft.nbt.NbtOps$HeterogenousListCollector source: union:/home/rocky/br-native-v15-consumer/installed-server/libraries/net/minecraft/server/1.20.1-20230612.114412/server-1.20.1-20230612.114412-srg.jar%23103!/
[10.512s][info][class,load] com.mojang.serialization.codecs.RecordCodecBuilder$Instance$2$$Lambda$6428/0x00007be328d51938 source: com.mojang.serialization.codecs.RecordCodecBuilder
[10.513s][info][class,load] net.minecraft.world.level.storage.PrimaryLevelData$$Lambda$6429/0x00007be328d4e580 source: net.minecraft.world.level.storage.PrimaryLevelData
[10.513s][info][class,load] net.minecraft.world.level.storage.PrimaryLevelData$$Lambda$6430/0x00007be328d4e7b8 source: net.minecraft.world.level.storage.PrimaryLevelData
[10.513s][info][class,load] net.minecraft.world.level.GameRules$$Lambda$6431/0x00007be328d4e9f0 source: net.minecraft.world.level.GameRules
[10.513s][info][class,load] com.mojang.serialization.RecordBuilder$AbstractStringBuilder source: union:/home/rocky/br-native-v15-consumer/installed-server/libraries/com/mojang/datafixerupper/6.0.8/datafixerupper-6.0.8.jar%2377!/
[10.513s][info][class,load] net.minecraft.nbt.NbtOps$NbtRecordBuilder source: union:/home/rocky/br-native-v15-consumer/installed-server/libraries/net/minecraft/server/1.20.1-20230612.114412/server-1.20.1-20230612.114412-srg.jar%23103!/
[10.514s][info][class,load] net.minecraft.nbt.NbtOps$IntListCollector source: union:/home/rocky/br-native-v15-consumer/installed-server/libraries/net/minecraft/server/1.20.1-20230612.114412/server-1.20.1-20230612.114412-srg.jar%23103!/
[10.514s][info][class,load] it.unimi.dsi.fastutil.Arrays source: union:/home/rocky/br-native-v15-consumer/installed-server/libraries/it/unimi/dsi/fastutil/8.5.9/fastutil-8.5.9.jar%2390!/
[10.514s][info][class,load] it.unimi.dsi.fastutil.Arrays$ForkJoinGenericQuickSort source: union:/home/rocky/br-native-v15-consumer/installed-server/libraries/it/unimi/dsi/fastutil/8.5.9/fastutil-8.5.9.jar%2390!/
[10.514s][info][class,load] com.mojang.serialization.RecordBuilder$AbstractStringBuilder$$Lambda$6432/0x00007be328d52320 source: com.mojang.serialization.RecordBuilder
[10.514s][info][class,load] net.minecraft.world.level.storage.PrimaryLevelData$$Lambda$6433/0x00007be328d4f198 source: net.minecraft.world.level.storage.PrimaryLevelData
[10.514s][info][class,load] net.minecraft.world.level.storage.PrimaryLevelData$$Lambda$6434/0x00007be328d4f3d8 source: net.minecraft.world.level.storage.PrimaryLevelData
[10.515s][info][class,load] net.minecraft.nbt.CompoundTag$$Lambda$6435/0x00007be328d4f610 source: net.minecraft.nbt.CompoundTag
[10.515s][info][class,load] net.minecraft.world.level.storage.PrimaryLevelData$$Lambda$6436/0x00007be328d4f870 source: net.minecraft.world.level.storage.PrimaryLevelData
[10.515s][info][class,load] java.util.PriorityQueue$PriorityQueueSpliterator source: jrt:/java.base
[10.515s][info][class,load] net.minecraft.world.level.timers.TimerQueue$$Lambda$6437/0x00007be328d4faa0 source: net.minecraft.world.level.timers.TimerQueue
[10.515s][info][class,load] net.minecraft.world.level.timers.TimerQueue$$Lambda$6438/0x00007be328d4fce8 source: net.minecraft.world.level.timers.TimerQueue
[10.515s][info][class,load] net.minecraftforge.common.ForgeHooks$$Lambda$6439/0x00007be328d54000 source: net.minecraftforge.common.ForgeHooks
[10.515s][info][class,load] net.minecraftforge.common.util.MavenVersionStringHelper source: union:/home/rocky/br-native-v15-consumer/installed-server/libraries/net/minecraftforge/forge/1.20.1-47.4.13/forge-1.20.1-47.4.13-universal.jar%23108!/
[10.516s][info][class,load] net.minecraftforge.registries.RegistryManager$$Lambda$6440/0x00007be328d54440 source: net.minecraftforge.registries.RegistryManager
[10.516s][info][class,load] net.minecraftforge.registries.ForgeRegistry$$Lambda$6441/0x00007be328d54678 source: net.minecraftforge.registries.ForgeRegistry
[10.522s][info][class,load] it.unimi.dsi.fastutil.ints.IntOpenHashSet$SetIterator source: union:/home/rocky/br-native-v15-consumer/installed-server/libraries/it/unimi/dsi/fastutil/8.5.9/fastutil-8.5.9.jar%2390!/
[10.529s][info][class,load] net.minecraftforge.registries.ForgeRegistry$Snapshot$$Lambda$6442/0x00007be328d548b0 source: net.minecraftforge.registries.ForgeRegistry
[10.531s][info][class,load] net.minecraftforge.registries.ForgeRegistry$Snapshot$$Lambda$6443/0x00007be328d54ae8 source: net.minecraftforge.registries.ForgeRegistry
[10.531s][info][class,load] net.minecraftforge.registries.ForgeRegistry$Snapshot$$Lambda$6444/0x00007be328d54d20 source: net.minecraftforge.registries.ForgeRegistry
[10.531s][info][class,load] it.unimi.dsi.fastutil.Size64 source: union:/home/rocky/br-native-v15-consumer/installed-server/libraries/it/unimi/dsi/fastutil/8.5.9/fastutil-8.5.9.jar%2390!/
[10.532s][info][class,load] it.unimi.dsi.fastutil.ints.IntSpliterators source: union:/home/rocky/br-native-v15-consumer/installed-server/libraries/it/unimi/dsi/fastutil/8.5.9/fastutil-8.5.9.jar%2390!/
[10.532s][info][class,load] it.unimi.dsi.fastutil.ints.IntSpliterators$EmptySpliterator source: union:/home/rocky/br-native-v15-consumer/installed-server/libraries/it/unimi/dsi/fastutil/8.5.9/fastutil-8.5.9.jar%2390!/
[10.532s][info][class,load] it.unimi.dsi.fastutil.ints.IntSpliterators$SpliteratorFromIterator source: union:/home/rocky/br-native-v15-consumer/installed-server/libraries/it/unimi/dsi/fastutil/8.5.9/fastutil-8.5.9.jar%2390!/
[10.532s][info][class,load] it.unimi.dsi.fastutil.ints.IntSpliterators$SpliteratorFromIteratorWithComparator source: union:/home/rocky/br-native-v15-consumer/installed-server/libraries/it/unimi/dsi/fastutil/8.5.9/fastutil-8.5.9.jar%2390!/
[10.532s][info][class,load] java.util.stream.SortedOps$OfInt source: jrt:/java.base
[10.534s][info][class,load] java.io.DataOutputStream source: jrt:/java.base
[10.548s][info][class,load] net.minecraft.Util$6 source: union:/home/rocky/br-native-v15-consumer/installed-server/libraries/net/minecraft/server/1.20.1-20230612.114412/server-1.20.1-20230612.114412-srg.jar%23103!/
[10.548s][info][class,load] net.minecraft.Util$5 source: union:/home/rocky/br-native-v15-consumer/installed-server/libraries/net/minecraft/server/1.20.1-20230612.114412/server-1.20.1-20230612.114412-srg.jar%23103!/
